cartridge_id,manifest_file,reference_class,source_field,source_term,resolved_id,status
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,relationship,relationships,TreasuryService SUPPORTS PaymentFlow,REL.TREASURYSERVICE_SUPPORTS_PAYMENTFLOW,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,relationship,relationships,License AUTHORIZES Provider,REL.LICENSE_AUTHORIZES_PROVIDER,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,relationship,relationships,InsurancePolicy COVERS MalpracticeRisk,REL.INSURANCEPOLICY_COVERS_MALPRACTICERISK,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,workflow,supported_workflows,Provider Relationship Onboarding,WF.PROVIDER_RELATIONSHIP_ONBOARDING,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,workflow,supported_workflows,Healthcare Credit Underwriting,WF.HEALTHCARE_CREDIT_UNDERWRITING,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,workflow,supported_workflows,Practice Acquisition,WF.PRACTICE_ACQUISITION,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,workflow,supported_workflows,Partner Buy-In,WF.PARTNER_BUY_IN,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,workflow,supported_workflows,Equipment Finance,WF.EQUIPMENT_FINANCE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,workflow,supported_workflows,Revenue Cycle Monitoring,WF.REVENUE_CYCLE_MONITORING,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,workflow,supported_workflows,Treasury Assessment,WF.TREASURY_ASSESSMENT,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,workflow,supported_workflows,Annual Review,WF.ANNUAL_REVIEW,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,workflow,supported_workflows,License / Insurance Monitoring,WF.LICENSE_INSURANCE_MONITORING,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,workflow,supported_workflows,Distressed Practice Review,WF.DISTRESSED_PRACTICE_REVIEW,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,agent,allowed_agents,Healthcare Relationship Agent,AGENT.HEALTHCARE_RELATIONSHIP_AGENT,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,agent,allowed_agents,Revenue Cycle Analyst,AGENT.REVENUE_CYCLE_ANALYST,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,agent,allowed_agents,Payer Mix Analyst,AGENT.PAYER_MIX_ANALYST,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,agent,allowed_agents,Provider Productivity Analyst,AGENT.PROVIDER_PRODUCTIVITY_ANALYST,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,agent,allowed_agents,Practice Valuation Agent,AGENT.PRACTICE_VALUATION_AGENT,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,agent,allowed_agents,Credit Memo Writer,AGENT.CREDIT_MEMO_WRITER,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,agent,allowed_agents,Treasury Opportunity Agent,AGENT.TREASURY_OPPORTUNITY_AGENT,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,agent,allowed_agents,License Monitor,AGENT.LICENSE_MONITOR,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,agent,allowed_agents,Early Warning Agent,AGENT.EARLY_WARNING_AGENT,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,evidence,required_evidence,practice_profile ownership_documents provider_roster payer_mix RCM_summary facility_and_equipment_list,EVID.PRACTICE_PROFILE_OWNERSHIP_DOCUMENTS_PROVIDER_ROSTER_PAYER_MIX_RCM_SUMMARY_FACILITY_AND_EQUIPMENT_LIST,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,evidence,required_evidence,financial_statements tax_returns AR_aging payer_mix provider_productivity debt_schedule licenses malpractice_insurance credit_memo,EVID.FINANCIAL_STATEMENTS_TAX_RETURNS_AR_AGING_PAYER_MIX_PROVIDER_PRODUCTIVITY_DEBT_SCHEDULE_LICENSES_MALPRACTICE_INSURANCE_CREDIT_MEMO,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,evidence,required_evidence,purchase_agreement practice_valuation financials production_by_provider payer_mix patient_retention_data lease equipment_list transition_plan,EVID.PURCHASE_AGREEMENT_PRACTICE_VALUATION_FINANCIALS_PRODUCTION_BY_PROVIDER_PAYER_MIX_PATIENT_RETENTION_DATA_LEASE_EQUIPMENT_LIST_TRANSITION_PLAN,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,evidence,required_evidence,ownership_agreement valuation provider_production compensation_terms governance_terms financing_request,EVID.OWNERSHIP_AGREEMENT_VALUATION_PROVIDER_PRODUCTION_COMPENSATION_TERMS_GOVERNANCE_TERMS_FINANCING_REQUEST,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,evidence,required_evidence,vendor_quote equipment_description revenue_or_capacity_impact valuation insurance installation_plan,EVID.VENDOR_QUOTE_EQUIPMENT_DESCRIPTION_REVENUE_OR_CAPACITY_IMPACT_VALUATION_INSURANCE_INSTALLATION_PLAN,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,evidence,required_evidence,RCM_report AR_aging claims_report denial_report payer_mix deposit_reconciliation,EVID.RCM_REPORT_AR_AGING_CLAIMS_REPORT_DENIAL_REPORT_PAYER_MIX_DEPOSIT_RECONCILIATION,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,evidence,required_evidence,payment_flow_map merchant_data payer_deposit_data payroll_and_vendor_flows fraud_control_review,EVID.PAYMENT_FLOW_MAP_MERCHANT_DATA_PAYER_DEPOSIT_DATA_PAYROLL_AND_VENDOR_FLOWS_FRAUD_CONTROL_REVIEW,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,evidence,required_evidence,financials RCM_report payer_mix provider_productivity covenant_evidence license_and_insurance_status,EVID.FINANCIALS_RCM_REPORT_PAYER_MIX_PROVIDER_PRODUCTIVITY_COVENANT_EVIDENCE_LICENSE_AND_INSURANCE_STATUS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,evidence,required_evidence,provider_license facility_license credentialing_evidence malpractice_certificate expiration_dates,EVID.PROVIDER_LICENSE_FACILITY_LICENSE_CREDENTIALING_EVIDENCE_MALPRACTICE_CERTIFICATE_EXPIRATION_DATES,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,evidence,required_evidence,cash_position AR_aging denial_trend provider_status payer_issues collateral legal_review,EVID.CASH_POSITION_AR_AGING_DENIAL_TREND_PROVIDER_STATUS_PAYER_ISSUES_COLLATERAL_LEGAL_REVIEW,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,approval,approval_gates,credit_authority,APP.CREDIT_AUTHORITY,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,approval,approval_gates,credit_authority legal_counsel,APP.CREDIT_AUTHORITY_LEGAL_COUNSEL,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,approval,approval_gates,credit_authority operations_owner,APP.CREDIT_AUTHORITY_OPERATIONS_OWNER,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,approval,approval_gates,credit_risk_owner,APP.CREDIT_RISK_OWNER,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,approval,approval_gates,credit_authority legal_counsel executive_owner_if_material,APP.CREDIT_AUTHORITY_LEGAL_COUNSEL_EXECUTIVE_OWNER_IF_MATERIAL,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,approval,approval_gates,treasury_operations_owner security_owner_if_integration,APP.TREASURY_OPERATIONS_OWNER_SECURITY_OWNER_IF_INTEGRATION,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,approval,approval_gates,compliance_owner,APP.COMPLIANCE_OWNER,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,approval,approval_gates,business_owner security_owner privacy_or_compliance_owner,APP.BUSINESS_OWNER_SECURITY_OWNER_PRIVACY_OR_COMPLIANCE_OWNER,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,healthcare_relationships,KPI.HEALTHCARE_RELATIONSHIPS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,deposit_balances,KPI.DEPOSIT_BALANCES,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,treasury_revenue,KPI.TREASURY_REVENUE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,loan_exposure,KPI.LOAN_EXPOSURE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,equipment_finance_volume,KPI.EQUIPMENT_FINANCE_VOLUME,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,acquisition_loans,KPI.ACQUISITION_LOANS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,buyin_loans,KPI.BUYIN_LOANS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,relationship_profitability,KPI.RELATIONSHIP_PROFITABILITY,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,revenue,KPI.REVENUE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,EBITDA,KPI.EBITDA,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,EBITDA_margin,KPI.EBITDA_MARGIN,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,gross_charges,KPI.GROSS_CHARGES,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,net_collections,KPI.NET_COLLECTIONS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,collection_rate,KPI.COLLECTION_RATE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,DSCR,KPI.DSCR,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,leverage,KPI.LEVERAGE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,liquidity,KPI.LIQUIDITY,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,payroll_to_revenue,KPI.PAYROLL_TO_REVENUE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,rent_to_revenue,KPI.RENT_TO_REVENUE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,AR_days,KPI.AR_DAYS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,AR_over_90,KPI.AR_OVER_90,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,denial_rate,KPI.DENIAL_RATE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,clean_claim_rate,KPI.CLEAN_CLAIM_RATE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,net_collection_rate,KPI.NET_COLLECTION_RATE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,days_to_bill,KPI.DAYS_TO_BILL,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,days_to_pay,KPI.DAYS_TO_PAY,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,write_offs,KPI.WRITE_OFFS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,patient_collections,KPI.PATIENT_COLLECTIONS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,payer_concentration,KPI.PAYER_CONCENTRATION,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,patient_visits,KPI.PATIENT_VISITS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,procedures,KPI.PROCEDURES,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,new_patients,KPI.NEW_PATIENTS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,provider_productivity,KPI.PROVIDER_PRODUCTIVITY,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,schedule_utilization,KPI.SCHEDULE_UTILIZATION,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,no_show_rate,KPI.NO_SHOW_RATE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,revenue_per_provider,KPI.REVENUE_PER_PROVIDER,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,staffing_ratio,KPI.STAFFING_RATIO,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,provider_turnover,KPI.PROVIDER_TURNOVER,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,license_exceptions,KPI.LICENSE_EXCEPTIONS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,malpractice_insurance_exceptions,KPI.MALPRACTICE_INSURANCE_EXCEPTIONS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,credentialing_exceptions,KPI.CREDENTIALING_EXCEPTIONS,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,patient_volume_decline,KPI.PATIENT_VOLUME_DECLINE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,AR_deterioration,KPI.AR_DETERIORATION,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,kpi,kpis,risk_rating_migration,KPI.RISK_RATING_MIGRATION,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,dashboard,dashboards,Healthcare Finance Executive Dashboard,DASH.HEALTHCARE_FINANCE_EXECUTIVE_DASHBOARD,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,dashboard,dashboards,Practice Relationship Dashboard,DASH.PRACTICE_RELATIONSHIP_DASHBOARD,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,dashboard,dashboards,Revenue Cycle Dashboard,DASH.REVENUE_CYCLE_DASHBOARD,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,dashboard,dashboards,Payer Mix Dashboard,DASH.PAYER_MIX_DASHBOARD,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,dashboard,dashboards,Provider Productivity Dashboard,DASH.PROVIDER_PRODUCTIVITY_DASHBOARD,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,dashboard,dashboards,Equipment Dashboard,DASH.EQUIPMENT_DASHBOARD,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,dashboard,dashboards,Treasury Dashboard,DASH.TREASURY_DASHBOARD,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,dashboard,dashboards,Acquisition / Buy-In Dashboard,DASH.ACQUISITION_BUY_IN_DASHBOARD,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,dashboard,dashboards,Healthcare Compliance Dashboard,DASH.HEALTHCARE_COMPLIANCE_DASHBOARD,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,dashboard,dashboards,Portfolio Risk Dashboard,DASH.PORTFOLIO_RISK_DASHBOARD,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,connector,integration_dependencies,objects.registry.json,CONN.OBJECTS_REGISTRY_JSON,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,connector,integration_dependencies,workflows.registry.json,CONN.WORKFLOWS_REGISTRY_JSON,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,connector,integration_dependencies,agents.registry.json,CONN.AGENTS_REGISTRY_JSON,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,connector,integration_dependencies,kpis.registry.json,CONN.KPIS_REGISTRY_JSON,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,connector,integration_dependencies,dashboards.registry.json,CONN.DASHBOARDS_REGISTRY_JSON,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,connector,integration_dependencies,relationships.registry.json,CONN.RELATIONSHIPS_REGISTRY_JSON,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,connector,integration_dependencies,evidence.registry.json,CONN.EVIDENCE_REGISTRY_JSON,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,connector,integration_dependencies,approvals.registry.json,CONN.APPROVALS_REGISTRY_JSON,resolved
